HS10,Description,SUPC,SUPC_Desc,naics,naics_mod,naics_desc,ioic,HS4,pci_2023
4421919000,"Articles of bamboo, nes",MPG321908,"Wood products, n.e.c.",321999,321999,CANOE PADDLES OF BAMBOO,BS321900,4421,-0.439
4421991010,"Mouldings,o/t No 44.09,cont sh,treat w fire retardant/waxes/oils,etc,of wood,nes",MPG321908,"Wood products, n.e.c.",321999,321999,"WOOD DOWEL PINS, PLAIN, CONIFEROUS",BS321900,4421,-0.439
4421991090,"Cross arms,die models,hay stack forms,etc,of wood,nes; felloes,of hickory/oak",MPG321908,"Wood products, n.e.c.",321999,321999,"WOOD DOWEL PINS, PLAIN, CONIFEROUS",BS321900,4421,-0.439
4421992000,"Blinds,labels,signs,letters & numerals,window shade or blind rollers,of wood,nes",MPG337902,"Blinds, shades, and curtain fixtures",321999,321999,"WOOD DOWEL PINS SANDED, GROOVED, OTHERWISE ADVANCD",BS321900,4421,-0.439
4421993000,"Joiners' benches and trestles, of wood, nes",MPG339909,Other miscellaneous manufactured products,321918,321918,WOOD BLINDS/SHUTTERS/SCREENS CENTER LOUVER BOARDS,BS321900,4421,-0.439
4421999010,"Skewers,tongue depres,ice cream sticks,drink mixers,sim small wares,of wood,nes",MPG321908,"Wood products, n.e.c.",321999,321999,CANOE PADDLES OF WOOD,BS321900,4421,-0.439
4421999020,"Shutters, screens or shades, of wood, nes",MPG337902,"Blinds, shades, and curtain fixtures",321999,321999,CANOE PADDLES OF WOOD,BS321900,4421,-0.439
4421999030,"Dowel pins, of wood, nes",MPG321908,"Wood products, n.e.c.",321999,321999,CANOE PADDLES OF WOOD,BS321900,4421,-0.439
4421999040,"Gates, of wood, for confining children or pets",MPG321908,"Wood products, n.e.c.",321999,321999,CANOE PADDLES OF WOOD,BS321900,4421,-0.439
4421999090,"Articles of wood, nes",MPG321908,"Wood products, n.e.c.",321999,321999,CANOE PADDLES OF WOOD,BS321900,4421,-0.439
4501100000,"Natural cork, raw or simply prepared",MPG111400,"Floriculture and nursery products (except cannabis), and sod",321999,321999,"ARTICLES OF WOOD, NESOI",BS321900,4501,-0.799
4501900000,"Waste cork, crushed, granulated or ground cork",MPG111400,"Floriculture and nursery products (except cannabis), and sod",321999,321999,"ARTICLES OF WOOD, NESOI",BS321900,4501,-0.799
4502000000,"Natural cork, debacked/roughly squared or in rectangular blocks,sheets/strips",MPG111400,"Floriculture and nursery products (except cannabis), and sod",321999,321999,"ARTICLES OF WOOD, NESOI",BS321900,4502,-0.541
4503100000,Corks and stoppers of natural cork,MPG321908,"Wood products, n.e.c.",321999,321999,"ARTICLES OF WOOD, NESOI",BS321900,4503,-0.46
4503900000,"Natural cork articles, nes",MPG321908,"Wood products, n.e.c.",321999,321999,"ARTICLES OF WOOD, NESOI",BS321900,4503,-0.46
4504100000,"Blocks,plates,sheets,strip,tiles,solid cylinders and discs,of agglomerated cork",MPG321908,"Wood products, n.e.c.",321999,321999,"ARTICLES OF WOOD, NESOI",BS321900,4504,-0.834
4504900000,"Articles of agglomerated cork, nes, with or without binder",MPG321908,"Wood products, n.e.c.",321999,321999,"ARTICLES OF WOOD, NESOI",BS321900,4504,-0.834
4601210000,"Mats, matting and screens, of vegetable materials, of bamboo",MPG321908,"Wood products, n.e.c.",321999,321999,"ARTICLES OF WOOD, NESOI",BS321900,4601,-1.343
4601220000,"Mats, matting and screens, of vegetable materials, of rattan",MPG321908,"Wood products, n.e.c.",321999,321999,"MATS, MATTING AND SCREENS OF BAMBOO, NESOI",BS321900,4601,-1.343
4601291000,"Mats and matting of sisal, palm or cane straw",MPG321908,"Wood products, n.e.c.",321999,321999,"MATS, MATTING AND SCREENS OF RATTAN, NESOI",BS321900,4601,-1.343
4601299000,"Mats, matting, and screens of vegetable materials, nes",MPG321908,"Wood products, n.e.c.",321999,321999,"MATS, MATTING AND SCREENS OF OTH VEG MAT, NESOI",BS321900,4601,-1.343
4601921000,"Plaits & sim prod of plaiting mat, w/n assembled into strips, of bamboo",MPG321908,"Wood products, n.e.c.",321999,321999,"PLAITS & SIMLAR PRODS,BAMBOO,STRIPS OR NOT,NESOI",BS321900,4601,-1.343
4601929000,"Plaits & similar products,of plaiting mat,of bamboo,o/t mats,matting,screens,nes",MPG321908,"Wood products, n.e.c.",321999,321999,BAMBOO PLAITS & SIM PROD BOUND/WVN IN SHEETS NESOI,BS321900,4601,-1.343
4601931000,"Plaits & sim prod of plaiting mat, w/n assembled into strips, of rattan",MPG321908,"Wood products, n.e.c.",321999,321999,"PLAITS & SIMLAR PRODS,RATTAN,STRIPS OR NOT,NESOI",BS321900,4601,-1.343
4601939000,"Plaits & sim prod,of plaiting materials,of rattan,o/t mats,matting,screens,nes",MPG321908,"Wood products, n.e.c.",321999,321999,RATTAN PLAITS & SIM PROD BOUND/WVN IN SHEETS NESOI,BS321900,4601,-1.343
4601941000,"Plaits & sim products,of plaiting mat,of vegetable mat,w/n assembled into strips",MPG321908,"Wood products, n.e.c.",321999,321999,"PLAITS & SIMLAR PRODS,VEG MATL,STRIPS OR NOT,NESOI",BS321900,4601,-1.343
4601949000,"Plaits & sim prod,of plaiting mat,of vegetable mat,o/t mats,matting,screens,nes",MPG321908,"Wood products, n.e.c.",321999,321999,"PLAIT & SIM PRDCTS,OF VEG MAT,BOUND/WVN,NESOI",BS321900,4601,-1.343
4601991000,"Plaits & sim prod of plaiting mat,w/n assembled into strips,o/t of vegetable mat",MPG321908,"Wood products, n.e.c.",321999,321999,"PLAITS & SMLR PRDCT,EX VEG. MATL,STRIPS OR NT,NESO",BS321900,4601,-1.343
4601999000,"Products of plaiting materials, nes",MPG321908,"Wood products, n.e.c.",321999,321999,"PLAITS & SIM PROD, PLAIT MAT, EXC VEG  MATS, NESOI",BS321900,4601,-1.343
4602111000,"Trunks,travelling-bags & cases,shopping-bags & hatboxes,handbags, of bamboo",MPG321908,"Wood products, n.e.c.",321999,321999,"BASKETS AND BAGS OF BAMBOO, EXCLUDING WICKERWORK",BS321900,4602,-1.453
4602119200,Baskets of bamboo,MPG321908,"Wood products, n.e.c.",321999,321999,"WICKERWORK OF BAMBOO, NESOI",BS321900,4602,-1.453
4602119300,"Panniers designed for transporting & releasing pigeons, of bamboo",MPG321908,"Wood products, n.e.c.",321999,321999,"WICKERWORK OF BAMBOO, NESOI",BS321900,4602,-1.453
4602119900,"Basketwork, wickerwork & other articles made up from bamboo, nes",MPG321908,"Wood products, n.e.c.",321999,321999,"WICKERWORK OF BAMBOO, NESOI",BS321900,4602,-1.453
4602121000,"Trunks,travel-bags & cases,shopping-bags & hatboxes, handbags, of rattan",MPG321908,"Wood products, n.e.c.",339920,339920,FISHING BASKETS OR CREELS OF RATTAN,BS339900,4602,-1.453
4602129100,"Handbags of palm straw, of rattan",MPG321908,"Wood products, n.e.c.",321999,321999,"BASKETWORK AND OTHER ARTICLES OF RATTAN, NESOI",BS321900,4602,-1.453
4602129200,"Baskets of interwoven vegetable fibres, of rattan",MPG321908,"Wood products, n.e.c.",321999,321999,"BASKETWORK AND OTHER ARTICLES OF RATTAN, NESOI",BS321900,4602,-1.453
4602129300,"Panniers designed for transporting & releasing pigeons, of rattan",MPG321908,"Wood products, n.e.c.",321999,321999,"BASKETWORK AND OTHER ARTICLES OF RATTAN, NESOI",BS321900,4602,-1.453
4602129900,"Basketwork, wickerwork & other articles made up from rattan, nes",MPG321908,"Wood products, n.e.c.",321999,321999,"BASKETWORK AND OTHER ARTICLES OF RATTAN, NESOI",BS321900,4602,-1.453
4602191000,"Trunks,travel-bags & case,shopping-bags & hatboxes,handbags,of veg materials,nes",MPG321908,"Wood products, n.e.c.",339920,339920,"FISHING BASKETS OR CREELS OF VEG MATERIALS, NESOI",BS339900,4602,-1.453
4602199100,"Handbags of sisal, palm straw or cane straw",MPG321908,"Wood products, n.e.c.",321999,321999,BASKETWORK AND OTHR ARTCL OF VEGETALBE MATRL NESOI,BS321900,4602,-1.453
4602199200,"Baskets of interwoven vegetable fibres, nes",MPG321908,"Wood products, n.e.c.",321999,321999,BASKETWORK AND OTHR ARTCL OF VEGETALBE MATRL NESOI,BS321900,4602,-1.453
4602199300,"Panniers for transporting & releasing pigeons,of vegetable materials, nes",MPG321908,"Wood products, n.e.c.",321999,321999,BASKETWORK AND OTHR ARTCL OF VEGETALBE MATRL NESOI,BS321900,4602,-1.453
4602199900,"Basketwork, wickerwork & other articles made up from vegetable materials, nes",MPG321908,"Wood products, n.e.c.",321999,321999,BASKETWORK AND OTHR ARTCL OF VEGETALBE MATRL NESOI,BS321900,4602,-1.453
4602901000,"Basket,trunk,travel-bag & case,shopping-bag,etc,of plaiting materials,nes",MPG321908,"Wood products, n.e.c.",321999,321999,BASKETWORK AND OTHR ARTCL OF VEGETALBE MATRL NESOI,BS321900,4602,-1.453
4602909000,"Wickerwork and other articles made from plaiting materials, nes",MPG321908,"Wood products, n.e.c.",321999,321999,BASKETWORK AND OTHR ARTCL OF VEGETALBE MATRL NESOI,BS321900,4602,-1.453
4701000000,Mechanical woodpulp,MPG322101,Wood pulp,321999,321999,BASKETWORK AND OTHR ARTCL OF VEGETALBE MATRL NESOI,BS321900,4701,0.505
4702000000,"Chemical woodpulp, dissolving grades",MPG322101,Wood pulp,321999,321999,BASKETWORK AND OTHR ARTCL OF VEGETALBE MATRL NESOI,BS321900,4702,0.056
4703110000,"Chemical wood pulp, soda/sulphate,o/t dissolving grades,coniferous, unbleached",MPG322101,Wood pulp,321999,321999,BASKETWORK AND OTHR ARTCL OF VEGETALBE MATRL NESOI,BS321900,4703,-0.106
4703190000,"Chemical wood pulp,soda/sulphate,o/t dissolving grade,non-coniferous,unbleached",MPG322101,Wood pulp,321999,321999,BASKETWORK AND OTHR ARTCL OF VEGETALBE MATRL NESOI,BS321900,4703,-0.106
4703210010,"Chemical wood pulp,soda/sulphate,o/t dissolving grade,coniferous, semi-bleached",MPG322101,Wood pulp,321999,321999,BASKETWORK AND OTHR ARTCL OF VEGETALBE MATRL NESOI,BS321900,4703,-0.106
4703210020,"Chemical wood pulp,soda/sulphate,o/t dissolving grade,coniferous, bleached",MPG322101,Wood pulp,321999,321999,BASKETWORK AND OTHR ARTCL OF VEGETALBE MATRL NESOI,BS321900,4703,-0.106
4703290010,"Chemical wood pulp,soda/sulphate,o/t dissolving grade,n-coniferous,semi-bleached",MPG322101,Wood pulp,321999,321999,BASKETWORK AND OTHR ARTCL OF VEGETALBE MATRL NESOI,BS321900,4703,-0.106
4703290020,"Chemical wood pulp,soda/sulphate,o/t dissolving grade,non-coniferous, bleached",MPG322101,Wood pulp,321999,321999,BASKETWORK AND OTHR ARTCL OF VEGETALBE MATRL NESOI,BS321900,4703,-0.106
4704110000,"Chemical wood pulp,sulphite,o/t dissolving grade,coniferous,unbleached",MPG322101,Wood pulp,321999,321999,BASKETWORK AND OTHR ARTCL OF VEGETALBE MATRL NESOI,BS321900,4704,1.289
4704190000,"Chemical wood pulp,sulphite,o/t dissolving grade,non-coniferous,unbleached",MPG322101,Wood pulp,321999,321999,BASKETWORK AND OTHR ARTCL OF VEGETALBE MATRL NESOI,BS321900,4704,1.289
4704210000,"Chemical wood pulp,sulphite,o/t dissolving grade,coniferous,semi-bleached/bleach",MPG322101,Wood pulp,321999,321999,BASKETWORK AND OTHR ARTCL OF VEGETALBE MATRL NESOI,BS321900,4704,1.289
4704290000,"Chemical wood pulp,sulphite,o/t dissolving grade,non-coniferous,semi-bleached/bl",MPG322101,Wood pulp,321999,321999,BASKETWORK AND OTHR ARTCL OF VEGETALBE MATRL NESOI,BS321900,4704,1.289
4705000000,Wood pulp obtained by a combination of mechanical & chemical pulping processes,MPG322101,Wood pulp,321999,321999,BASKETWORK AND OTHR ARTCL OF VEGETALBE MATRL NESOI,BS321900,4705,-0.013
4706100000,Cotton linters pulp,MPG322101,Wood pulp,321999,321999,BASKETWORK AND OTHR ARTCL OF VEGETALBE MATRL NESOI,BS321900,4706,-0.236
4706200000,"Pulps of fibres derived from recovered, waste and scrap, paper and paperboard",MPG322101,Wood pulp,321999,321999,BASKETWORK AND OTHR ARTCL OF VEGETALBE MATRL NESOI,BS321900,4706,-0.236
4706300000,"Pulps of bamboo, o/t cotton linters & recovered w/s paper",MPG322101,Wood pulp,322110,322110,PULPS OF BAMBOO,BS321900,4706,-0.236
4706910000,"Mechanical pulps,of o fibrous material, o/t cotton linters & recov w/s paper",MPG322101,Wood pulp,322110,322110,PULPS OF BAMBOO,BS321900,4706,-0.236
4706920000,"Chemical pulps,of o fibrous material, o/t cotton linters & recov w/s paper",MPG322101,Wood pulp,322110,322110,PULPS OF BAMBOO,BS321900,4706,-0.236
4706930000,"Pulps,obt combination mech & chem processes,of fibrous cellulosic material,nes",MPG322101,Wood pulp,322110,322110,CHEMICAL PULP OF OTHER FIBROUS CELLULOSIC MATERIAL,BS321900,4706,-0.236
4707100000,Waste & scrap of unbleached kraft or corrugated paper and paperboard,MPG322X00,Waste and scrap of paper and paperboard,322110,322110,SEMICHEMICAL PULP OF OTHER FIBROUS CELLULOSC MAT'L,BS321900,4707,-0.169
4707200010,Waste & scrap from high grade de-inking paper and paperboard,MPG322X00,Waste and scrap of paper and paperboard,322110,322110,SEMICHEMICAL PULP OF OTHER FIBROUS CELLULOSC MAT'L,BS321900,4707,-0.169
4707200090,"Waste & scrap of paper/paperboard,of bl chem pulp, not coloured in the mass, nes",MPG322X00,Waste and scrap of paper and paperboard,322110,322110,SEMICHEMICAL PULP OF OTHER FIBROUS CELLULOSC MAT'L,BS321900,4707,-0.169
4707300010,Newsprint waste,MPG322X00,Waste and scrap of paper and paperboard,322110,322110,SEMICHEMICAL PULP OF OTHER FIBROUS CELLULOSC MAT'L,BS321900,4707,-0.169
4707300090,"Waste & scrap of paper/paperboard, made mainly of mechanical pulp, nes",MPG322X00,Waste and scrap of paper and paperboard,322110,322110,SEMICHEMICAL PULP OF OTHER FIBROUS CELLULOSC MAT'L,BS321900,4707,-0.169
4707900000,"Waste & scrap of paper/paperboard, including unsorted waste and scrap, nes",MPG322X00,Waste and scrap of paper and paperboard,322110,322110,SEMICHEMICAL PULP OF OTHER FIBROUS CELLULOSC MAT'L,BS321900,4707,-0.169
4801000000,"Newsprint, in rolls or sheets",MPG322103,Newsprint,322110,322110,SEMICHEMICAL PULP OF OTHER FIBROUS CELLULOSC MAT'L,BS321900,4801,1.146
4802100000,"Hand-made paper, uncoated in rolls or sheets",MPG322102,Paper (except newsprint),322122,322122,"NEWSPRINT OTHER THAN STANDARD, IN ROLLS OR SHEETS",BS322100,4802,0.652
4802200000,"Paper & pprbrd,unctd,base f photo-/heat-/electro-sensive ppr/pprbrd,rolls/sheets",MPG322102,Paper (except newsprint),322122,322122,"NEWSPRINT OTHER THAN STANDARD, IN ROLLS OR SHEETS",BS322100,4802,0.652
4802400000,"Paper, wallpaper base, uncoated, in rolls or sheets",MPG322102,Paper (except newsprint),322233,322233,"CARONIZING BASE PAPER, NESOI",BS322200,4802,0.652
4802540000,"Paper & paperboard,unctd,<=10% fib obt by mech/chem-mech proc,wt <40g/m²,r/s,nes",MPG322102,Paper (except newsprint),322233,322233,"CARONIZING BASE PAPER, NESOI",BS322200,4802,0.652
4802550020,"Ppr,bond/ledger/writ,unctd,<=10% fib mech/chem-mech proc,>=40<150g/m²,rolls,nes",MPG322102,Paper (except newsprint),322299,322299,"PPR/PBRD UNCTD WT<40G/M2, NESOI, CUT TO SIZE/SHAPE",BS322200,4802,0.652
4802550030,"Ppr,offset/opq prntg,unctd,<=10% fib mech/chem-mech proc,>=40<150g/m²,rolls,nes",MPG322102,Paper (except newsprint),322299,322299,"PPR/PBRD UNCTD WT<40G/M2, NESOI, CUT TO SIZE/SHAPE",BS322200,4802,0.652
4802550040,"Ppr,bus mach,fms bond,unctd,<=10% fib mech/chem-mech proc,>=40<150g/m²,rolls,nes",MPG322102,Paper (except newsprint),322299,322299,"PPR/PBRD UNCTD WT<40G/M2, NESOI, CUT TO SIZE/SHAPE",BS322200,4802,0.652
4802550050,"Paper,envelope,unctd,<=10% fib obt mech/chem-mech proc,>=40<150g/m²,in rolls,nes",MPG322102,Paper (except newsprint),322299,322299,"PPR/PBRD UNCTD WT<40G/M2, NESOI, CUT TO SIZE/SHAPE",BS322200,4802,0.652
4802550090,"Paper & pprbrd,unctd,<=10% fib obt mech/chem-mech proc,>=40<150g/m²,in rolls,nes",MPG322102,Paper (except newsprint),322299,322299,"PPR/PBRD UNCTD WT<40G/M2, NESOI, CUT TO SIZE/SHAPE",BS322200,4802,0.652
4802560010,"Ppr,bond/ledger/writ,unctd,<=10%fib mech/chem-mech,>=40<=150g/m²,<=435x297mm,nes",MPG322102,Paper (except newsprint),322233,322233,PPR/PBRD FOR GRAPHIC ETC WT40-150 G/M2 NESOI ROLLS,BS322200,4802,0.652
4802560020,"Ppr,copy/duplicating,unctd,<=10%fib mech/chem-mech,>=40<=150g/m²,<=435x297mm,nes",MPG322102,Paper (except newsprint),322233,322233,PPR/PBRD FOR GRAPHIC ETC WT40-150 G/M2 NESOI ROLLS,BS322200,4802,0.652
4802560090,"Ppr,pprbrd,unctd,<=10% fib mech/chem-mech proc,>=40<=150g/m²,sht <=435x297mm,nes",MPG322102,Paper (except newsprint),322233,322233,PPR/PBRD FOR GRAPHIC ETC WT40-150 G/M2 NESOI ROLLS,BS322200,4802,0.652
4802570020,"Paper,offset/opq prntg,unctd,<=10% fib mech/chem-mech proc,>=40 <150g/m²,r/s,nes",MPG322102,Paper (except newsprint),322121,322121,PPR/PBRD  WT 40-15-G/M2 W/SIDES<435X297MM NESOI,BS322100,4802,0.652
4802570090,"Paper & pprbrd,unctd,<=10% fib obt mech/chem-mech proc,wt >=40 <150g/m²,r/s,nes",MPG322102,Paper (except newsprint),322121,322121,PPR/PBRD  WT 40-15-G/M2 W/SIDES<435X297MM NESOI,BS322100,4802,0.652
4802580010,"Paper,printing,unctd,not converted,<=10% fib mech/chem-mech,rolls/sht,>150g/m²",MPG322102,Paper (except newsprint),322121,322121,PPR/PRBRD UNCTD NOV 10% MCH 40-150G/M2 RL/SH NESOI,BS322100,4802,0.652
4802580020,"Ppr,bristol/cover,unctd,n cnvrt,<=10% fib mech/chem-mech proc,wt>150g/m²,r/s,nes",MPG322102,Paper (except newsprint),322121,322121,PPR/PRBRD UNCTD NOV 10% MCH 40-150G/M2 RL/SH NESOI,BS322100,4802,0.652
4802580090,"Paper & paperboard,unctd,<=10% fibres obt mech/chem-mech proc,wt>150g/m²,r/s,nes",MPG322102,Paper (except newsprint),322121,322121,PPR/PRBRD UNCTD NOV 10% MCH 40-150G/M2 RL/SH NESOI,BS322100,4802,0.652
4802610010,"Ppr,writing/cover,unctd,cont >10% fibres obt mech/chem-mec process,in rolls,nes",MPG322102,Paper (except newsprint),322233,322233,"PPR/PBRD FOR GRAPHIC ETC WT >150 G/M2, NESOI",BS322200,4802,0.652
4802610020,"Ppr,super-calend/finish grades book,unctd,>10% fib mech/chem-mec proc,rolls,nes",MPG322102,Paper (except newsprint),322233,322233,"PPR/PBRD FOR GRAPHIC ETC WT >150 G/M2, NESOI",BS322200,4802,0.652
4802610090,"Paper & paperboard,unctd,cont >10% fibres obt mech/chem-mec process,in rolls,nes",MPG322102,Paper (except newsprint),322233,322233,"PPR/PBRD FOR GRAPHIC ETC WT >150 G/M2, NESOI",BS322200,4802,0.652
4802620000,"Ppr & pprbrd,unctd,>10% fib obt mech/chem-mec proc,sht<= 435x297mm,unflded,nes",MPG322102,Paper (except newsprint),322233,322233,"PPR/PBRD FOR GRAPHIC ETC >10% MECH FBER, NESOI,RLL",BS322200,4802,0.652
4802690020,"Ppr,super-calend/finish grades book,unctd,>10% fib  mech/chem-mec proc,sht,nes,",MPG322102,Paper (except newsprint),322121,322121,PPR/PBRD FOR GRAPHIC ETC NESOI W/SIDES >360X297MM,BS322100,4802,0.652
4802690030,"Paper,writing/cover,unctd,cont >10% fib obt mech/chem-mec process,in sheets,nes",MPG322102,Paper (except newsprint),322121,322121,PPR/PBRD FOR GRAPHIC ETC NESOI W/SIDES >360X297MM,BS322100,4802,0.652
4802690040,"Paper,drawing,uncoated,cont >10% fibres obt mech/chem-mec process,in sheets,nes",MPG322102,Paper (except newsprint),322121,322121,PPR/PBRD FOR GRAPHIC ETC NESOI W/SIDES >360X297MM,BS322100,4802,0.652
4802690090,"Paper & paperboard,unctd,cont>10% fib obt by mech/chem-mec process,in sheets,nes",MPG322102,Paper (except newsprint),322121,322121,PPR/PBRD FOR GRAPHIC ETC NESOI W/SIDES >360X297MM,BS322100,4802,0.652
4803000000,"Household/sanitary paper stock,in roll wd >36cm/in sheets >36cm x >15cm unfolded",MPG322102,Paper (except newsprint),322122,322122,"PAPER/PAPERBOARD UNCOATED >10% MECH FIBER, NESOI",BS322100,4803,-0.84
4804110000,"Paper & paperboard,kraftliner,unctd,unbleached,in rolls/sht,o/t No 48.02/48.03",MPG322104,Paperboard,322122,322122,"PAPER/PAPERBOARD UNCOATED >10% MECH FIBER, NESOI",BS322100,4804,-0.146
4804190000,"Paper & paperboard,kraftliner,uncoated,bleached,in rolls/sht,o/t No 48.02/48.03",MPG322104,Paperboard,322122,322122,"PAPER/PAPERBOARD UNCOATED >10% MECH FIBER, NESOI",BS322100,4804,-0.146
4804210010,"Paper, sack kraft, uncoated,unbleached,not converted,in rolls,o/t No 48.02/48.03",MPG322102,Paper (except newsprint),322122,322122,"PAPER/PAPERBOARD UNCOATED >10% MECH FIBER, NESOI",BS322100,4804,-0.146
4804210090,"Paper, sack kraft, uncoated, unbleached, in rolls/sheets, o/t No 48.02/48.03,nes",MPG322102,Paper (except newsprint),322122,322122,"PAPER/PAPERBOARD UNCOATED >10% MECH FIBER, NESOI",BS322100,4804,-0.146
4804290000,"Paper, sack kraft, uncoated, bleached, in rolls/sheets, o/t No 48.02/48.03, nes",MPG322102,Paper (except newsprint),322122,322122,"PAPER/PAPERBOARD UNCOATED >10% MECH FIBER, NESOI",BS322100,4804,-0.146
4804310028,"Paper,kraft,for wrapping,unctd,unbl,in rolls,not cnvrt,<=150g/m²,o/t No 48.02/03",MPG322102,Paper (except newsprint),322122,322122,"PAPER/PAPERBOARD UNCOATED >10% MECH FIBER, NESOI",BS322100,4804,-0.146
