IndustryCode,Origin,Dest,tau_nodist,TEC,Desc
BS562000,QC,NS,2.262296204,126.23%, Waste Management and Remediation Services
BS610000,QC,NS,1,0.00%, Educational Services
BS621100,QC,NS,12.03250141,1103.25%, Offices of Physicians
BS621200,QC,NS,3.226185356,222.62%, Offices of Dentists
BS621A00,QC,NS,1.885303989,88.53%, Offices of Dentists
BS623000,QC,NS,3.504479758,250.45%, Miscellaneous Ambulatory Health Care Services
BS624000,QC,NS,1,0.00%, Nursing and Residential Care Facilities
BS71A000,QC,NS,1.423105006,42.31%, Gambling Industries
BS713A00,QC,NS,1.412858129,41.29%," Arts, Entertainment and Recreation"
BS713200,QC,NS,1.805616763,80.56%," Arts, Entertainment and Recreation"
BS721100,QC,NS,1.563472141,56.35%, Traveller Accommodation
BS721A00,QC,NS,1.691717928,69.17%, Traveller Accommodation
BS722000,QC,NS,1.95440065,95.44%," RV (Recreational Vehicle) Parks, Recreational Camps, and Rooming and Boarding Houses"
BS811100,QC,NS,2.141992264,114.20%, Repair and maintenance
BS811A00,QC,NS,2.068480151,106.85%, Automotive Repair and Maintenance
BS812A00,QC,NS,2.592450673,159.25%, Repair and Maintenance (except Automotive)
BS812200,QC,NS,4.325698059,332.57%, Repair and Maintenance (except Automotive)
BS812300,QC,NS,1.611501648,61.15%, Repair and Maintenance (except Automotive)
BS813000,QC,NS,1.800309678,80.03%, Dry Cleaning and Laundry Services
BS814000,QC,NS,1,0.00%, Professional and Similar Organizations
NP610000,QC,NS,3.545759427,254.58%, Non-Profit Education Services
NP621000,QC,NS,2.571301194,157.13%, Educational Services
NP624000,QC,NS,3.974761021,297.48%, Social Assistance
NP710000,QC,NS,1.604954359,60.50%," Arts, Entertainment and Recreation"
NP813100,QC,NS,2.926336076,192.63%, Religious Organizations
NP813A00,QC,NS,3.198633081,219.86%, Religious Organizations
NP999999,QC,NS,2.956281557,195.63%, Religious Organizations
GS611100,QC,NS,6.103915263,510.39%, Government Education Services
GS611200,QC,NS,2.067704058,106.77%, Elementary and Secondary Schools
GS611300,QC,NS,1.967517963,96.75%, Community Colleges and C.E.G.E.P.s
GS611A00,QC,NS,1,0.00%, Community Colleges and C.E.G.E.P.s
GS622000,QC,NS,2.973274354,197.33%, Hospitals
GS623000,QC,NS,5.089522261,408.95%, Nursing and Residential Care Facilities
GS911100,QC,NS,6.896729511,589.67%, Defence Services
GS911A00,QC,NS,2.122676529,112.27%, Other federal government services (except defence)
GS912000,QC,NS,2.571692713,157.17%, Other Provincial and Territorial Government Services
GS913000,QC,NS,2.615043073,161.50%, Other Municipal Government Services
GS914000,QC,NS,6.288997043,528.90%, Other Aboriginal Government Services
BS111A00,NB,NS,1.085735808,8.57%,#N/A
BS1114A0,NB,NS,1.061576629,6.16%,#N/A
BS112A00,NB,NS,1.031012757,3.10%, Animal Production
BS112500,NB,NS,1.142005991,14.20%, Animal Production
BS113000,NB,NS,1.376810772,37.68%, Forestry and Logging
BS114000,NB,NS,1.368468509,36.85%," Fishing, Hunting and Trapping"
BS115A00,NB,NS,1,0.00%, Support Activities for Forestry
BS115300,NB,NS,4.08491885,308.49%, Support Activities for Forestry
BS211110,NB,NS,1.08930204,8.93%, Oil and Gas Extraction
BS211140,NB,NS,1.155098109,15.51%, Non-Conventional Oil Extraction
BS212100,NB,NS,1.286366005,28.64%, Coal Mining
BS212210,NB,NS,1.116623966,11.66%, Iron Ore Mining
BS212220,NB,NS,1.054778514,5.48%, Iron Ore Mining
BS212230,NB,NS,1.053720117,5.37%, Gold and Silver Ore Mining
BS212290,NB,NS,1.043142396,4.31%," Copper, Nickel, Lead and Zinc Ore Mining"
BS212310,NB,NS,1.053885849,5.39%, Stone Mining and Quarrying
BS212320,NB,NS,1.113197148,11.32%," Sand, Gravel, Clay, and Ceramic and Refractory Minerals Mining and Quarrying"
BS212392,NB,NS,1.25776626,25.78%, Diamond Mining
BS21239A,NB,NS,1,0.00%, Other Non-Metallic Mineral Mining and Quarrying (except diamond and potash)
BS212396,NB,NS,1.105187441,10.52%, Diamond Mining
BS21311A,NB,NS,1.23672924,23.67%, Support Activities for Oil and Gas Extraction
BS21311B,NB,NS,1.144178611,14.42%, Support Activities for Oil and Gas Extraction
BS221100,NB,NS,2.106324644,110.63%," Electric Power Generation, Transmission and Distribution"
BS221200,NB,NS,3.024583259,202.46%," Electric Power Generation, Transmission and Distribution"
BS221300,NB,NS,1,0.00%, Natural Gas Distribution
BS23A000,NB,NS,1,0.00%, Residential Building Construction
BS23B000,NB,NS,1,0.00%, Non-Residential Building Construction
BS23C100,NB,NS,1,0.00%, Transportation Engineering Construction
BS23C200,NB,NS,1,0.00%, Oil and Gas Engineering Construction
BS23C300,NB,NS,1,0.00%, Electric Power Engineering Construction
BS23C400,NB,NS,1,0.00%, Communication Engineering Construction
BS23C500,NB,NS,1,0.00%, Other Engineering Construction
BS23D000,NB,NS,1,0.00%, Repair Construction
BS23E000,NB,NS,1.329564909,32.96%, Other Activities of the Construction Industry
BS311100,NB,NS,1,0.00%, Animal Food Manufacturing
BS311200,NB,NS,1.034154887,3.42%, Animal Food Manufacturing
BS311300,NB,NS,1.235061255,23.51%, Sugar and Confectionery Product Manufacturing
BS311400,NB,NS,1.004599203,0.46%, Fruit and Vegetable Preserving and Specialty Food Manufacturing
BS311500,NB,NS,1,0.00%, Dairy Product Manufacturing
BS311600,NB,NS,1,0.00%, Meat Product Manufacturing
BS311700,NB,NS,1.061053326,6.11%, Grain and Oilseed Milling
BS311800,NB,NS,1.241274843,24.13%, Grain and Oilseed Milling
BS311900,NB,NS,1,0.00%, Bakeries and Tortilla Manufacturing
BS312110,NB,NS,1,0.00%, Soft Drink and Ice Manufacturing
BS312120,NB,NS,1,0.00%, Breweries
BS3121A0,NB,NS,1.417517078,41.75%, Wineries and Distilleries
BS312200,NB,NS,1.835632862,83.56%, Tobacco Manufacturing
BS31A000,NB,NS,1.285210825,28.52%, Textile and Textile Product Mills
BS31B000,NB,NS,1.005624296,0.56%, Clothing and Leather and Allied Product Manufacturing
BS321100,NB,NS,1,0.00%, Sawmills and Wood Preservation
BS321200,NB,NS,1,0.00%," Veneer, Plywood and Engineered Wood Product Manufacturing"
BS321900,NB,NS,1,0.00%, Other Wood Product Manufacturing
BS322100,NB,NS,1.033910292,3.39%," Pulp, Paper and Paperboard Mills"
BS322200,NB,NS,1,0.00%, Converted Paper Product Manufacturing
BS323000,NB,NS,1.033307078,3.33%, Printing and Related Support Activities
BS324110,NB,NS,1,0.00%, Petroleum Refineries
BS3241A0,NB,NS,1.034596143,3.46%, Petroleum Refineries
BS325100,NB,NS,1.070003266,7.00%, Basic Chemical Manufacturing
BS325200,NB,NS,1.256514777,25.65%," Resin, Synthetic Rubber, and Artificial and Synthetic Fibres and Filaments Manufacturing"
BS325300,NB,NS,1.057594943,5.76%," Pesticides, Fertilizer and Other Agricultural Chemical Manufacturing"
BS325400,NB,NS,1.127235208,12.72%, Pharmaceutical and Medicine Manufacturing
BS325500,NB,NS,1.162838357,16.28%, Pharmaceutical and Medicine Manufacturing
BS325600,NB,NS,1.027907597,2.79%," Soap, Cleaning Compound and Toilet Preparation Manufacturing"
BS325900,NB,NS,1,0.00%, Other Chemical Product Manufacturing
BS326100,NB,NS,1,0.00%, Plastic Product Manufacturing
BS326200,NB,NS,1.124273546,12.43%, Rubber Product Manufacturing
BS327A00,NB,NS,1,0.00%, Non-Metallic Mineral Product Manufacturing (except Cement and Concrete Products)
BS327300,NB,NS,1.119340949,11.93%, Rubber Product Manufacturing
BS331100,NB,NS,1,0.00%, Primary Metal Manufacturing
BS331200,NB,NS,1.02570731,2.57%, Iron and Steel Mills and Ferro-Alloy Manufacturing
BS331300,NB,NS,1.075656882,7.57%, Steel Product Manufacturing from Purchased Steel
BS331400,NB,NS,1.081344252,8.13%, Alumina and Aluminum Production and Processing
BS331500,NB,NS,1.403371218,40.34%, Non-Ferrous Metal (except Aluminum) Production and Processing
BS332100,NB,NS,1.076536697,7.65%, Fabricated Metal Product Manufacturing
BS332A00,NB,NS,1.177406567,17.74%," Coating, Engraving, Heat Treating and Allied Activities"
BS332300,NB,NS,1.062445963,6.24%, Forging and Stamping
BS332400,NB,NS,1.009549157,0.95%, Architectural and Structural Metals Manufacturing
BS332500,NB,NS,1.096244948,9.62%, Hardware Manufacturing
BS332600,NB,NS,1.077364216,7.74%, Spring and Wire Product Manufacturing
BS332700,NB,NS,1.468650592,46.87%," Machine shops, turned product, and screw, nut and bolt manufacturing"
BS332800,NB,NS,1.36854119,36.85%," Coating, Engraving, Heat Treating and Allied Activities"
BS333100,NB,NS,1.092629403,9.26%," Agricultural, construction and mining machinery manufacturing"
BS333200,NB,NS,1.108923313,10.89%, Industrial Machinery Manufacturing
BS333300,NB,NS,1.556779164,55.68%, Industrial Machinery Manufacturing
BS333400,NB,NS,1,0.00%, Commercial and Service Industry Machinery Manufacturing
BS333500,NB,NS,1.29992525,29.99%," Ventilation, Heating, Air-Conditioning and Commercial Refrigeration Equipment Manufacturing"
BS333600,NB,NS,1.24110844,24.11%, Metalworking Machinery Manufacturing
BS333900,NB,NS,1.508237661,50.82%," Engine, Turbine and Power Transmission Equipment Manufacturing"
BS334100,NB,NS,1.552396802,55.24%, Computer and Peripheral Equipment Manufacturing
BS334200,NB,NS,1.536421211,53.64%, Communications Equipment Manufacturing
BS334A00,NB,NS,1.593725025,59.37%, Semiconductor and Other Electronic Component Manufacturing
BS334400,NB,NS,1.850397839,85.04%, Semiconductor and Other Electronic Component Manufacturing
BS335100,NB,NS,2.135594843,113.56%, Semiconductor and Other Electronic Component Manufacturing
BS335200,NB,NS,1,0.00%, Electric Lighting Equipment Manufacturing
BS335300,NB,NS,1.30139459,30.14%, Electrical Equipment Manufacturing
BS335900,NB,NS,1,0.00%, Household Appliance Manufacturing
BS336110,NB,NS,1.263244803,26.32%, Automobile and Light-Duty Motor Vehicle Manufacturing
BS336120,NB,NS,1.353343987,35.33%, Heavy-Duty Truck Manufacturing
BS336200,NB,NS,1.157320971,15.73%, Motor Vehicle Body and Trailer Manufacturing
BS336310,NB,NS,1.390047095,39.00%, Motor Vehicle Parts Manufacturing
BS336320,NB,NS,1.333766104,33.38%, Motor Vehicle Gasoline Engine and Engine Parts Manufacturing
BS336330,NB,NS,1.48820925,48.82%, Motor Vehicle Steering and Suspension Components (except Spring) Manufacturing
BS336340,NB,NS,1.219291834,21.93%, Motor Vehicle Steering and Suspension Components (except Spring) Manufacturing
BS336350,NB,NS,1.239769886,23.98%, Motor Vehicle Brake System Manufacturing
BS336360,NB,NS,1.150163566,15.02%, Motor Vehicle Seating and Interior Trim Manufacturing
BS336370,NB,NS,1.25552639,25.55%, Motor Vehicle Seating and Interior Trim Manufacturing
BS336390,NB,NS,1.046609874,4.66%, Motor vehicle metal stamping
BS336400,NB,NS,1.126220043,12.62%, Aerospace Product and Parts Manufacturing
BS336500,NB,NS,1.023483912,2.35%, Railroad Rolling Stock Manufacturing
BS336600,NB,NS,1.291384781,29.14%, Ship and Boat Building
BS336900,NB,NS,1.123744178,12.37%, Other Transportation Equipment Manufacturing
BS337100,NB,NS,1,0.00%, Furniture and Related Product Manufacturing
BS337200,NB,NS,1,0.00%, Household and Institutional Furniture and Kitchen Cabinet Manufacturing
BS337900,NB,NS,1,0.00%, Office Furniture (including Fixtures) Manufacturing
BS339100,NB,NS,1.168035621,16.80%, Miscelleneous Manufacturing
BS339900,NB,NS,1.273189516,27.32%, Medical Equipment and Supplies Manufacturing
BS411000,NB,NS,1.088355265,8.84%, Farm Product Wholesaler-Distributors
BS412000,NB,NS,1.221832762,22.18%, Farm Product Wholesaler-Distributors
BS413000,NB,NS,1.056684169,5.67%, Petroleum Product Wholesaler-Distributors
BS414000,NB,NS,1,0.00%, Personal and Household Goods Wholesaler-Distributors
BS415000,NB,NS,1.182964677,18.30%, Personal and Household Goods Wholesaler-Distributors
BS416000,NB,NS,1.075935576,7.59%, Motor Vehicle and Parts Wholesaler-Distributors
BS417000,NB,NS,1.244912937,24.49%," Machinery, Equipment and Supplies Wholesaler-Distributors"
BS418000,NB,NS,1.018582133,1.86%, Miscellaneous Wholesaler-Distributors
BS419000,NB,NS,1.153940968,15.39%," Wholesale electronic markets, and agents and brokers"
BS441000,NB,NS,2.206020548,120.60%," Wholesale electronic markets, and agents and brokers"
BS442000,NB,NS,2.847299488,184.73%," Wholesale electronic markets, and agents and brokers"
BS443000,NB,NS,1.939170648,93.92%, Electronics and Appliance Stores
BS444000,NB,NS,3.130621058,213.06%, Electronics and Appliance Stores
BS445000,NB,NS,2.36279373,136.28%, Building material and garden equipment and supplies dealers
BS446000,NB,NS,2.562694462,156.27%, Health and Personal Care Stores
BS447000,NB,NS,1.887953833,88.80%, Health and Personal Care Stores
BS448000,NB,NS,1.784693355,78.47%, Gasoline Stations
BS451000,NB,NS,2.181328304,118.13%," Sporting goods, hobby, book and music stores"
BS452000,NB,NS,2.167045149,116.70%, General Merchandise Stores
BS453A00,NB,NS,2.709556616,170.96%, Miscellaneous store retailers
BS454000,NB,NS,2.325602424,132.56%, Miscellaneous store retailers
BS481000,NB,NS,1.55105421,55.11%, Non-Store Retailers
BS482000,NB,NS,1.463212436,46.32%, Rail Transportation
BS483000,NB,NS,1.301453217,30.15%, Water Transportation
BS484000,NB,NS,1.462505494,46.25%, Truck Transportation
BS485100,NB,NS,1.410041526,41.00%, Truck Transportation
BS48A000,NB,NS,1.842032381,84.20%, Urban Transit Systems
BS485300,NB,NS,1.604453929,60.45%, Urban Transit Systems
BS486A00,NB,NS,1.747356443,74.74%, Urban Transit Systems
BS486200,NB,NS,3.440914188,244.09%, Urban Transit Systems
BS488000,NB,NS,1.487544648,48.75%, Urban Transit Systems
BS491000,NB,NS,1.168265194,16.83%, Pipeline Transportation of Natural Gas
BS492000,NB,NS,1.613509165,61.35%, Couriers and Messengers
BS493000,NB,NS,1.056102022,5.61%, Warehousing and Storage
BS511110,NB,NS,1.254060668,25.41%, Information and Cultural Industries
BS5111A0,NB,NS,1.18294643,18.29%, Information and Cultural Industries
BS511200,NB,NS,1.334211903,33.42%, Information and Cultural Industries
BS5121A0,NB,NS,1.495599903,49.56%, Motion Picture and Sound Recording Industries
BS512130,NB,NS,1.760852418,76.09%, Motion Picture and Sound Recording Industries
BS512200,NB,NS,1.391050072,39.11%, Motion Picture and Video Exhibition
BS515100,NB,NS,2.427542509,142.75%, Radio and Television Broadcasting
BS515200,NB,NS,2.343872499,134.39%, Software Publishers
BS517000,NB,NS,2.598327034,159.83%, Pay and Specialty Television
BS518000,NB,NS,1.347952697,34.80%," Data Processing, Hosting, and Related Services"
BS519000,NB,NS,2.410902335,141.09%," Data Processing, Hosting, and Related Services"
BS521000,NB,NS,1,0.00%," Data Processing, Hosting, and Related Services"
BS5221A0,NB,NS,2.593849473,159.38%," Data Processing, Hosting, and Related Services"
BS522130,NB,NS,2.947515212,194.75%," Data Processing, Hosting, and Related Services"
BS522200,NB,NS,1.901733356,90.17%, Local Credit Unions
BS522300,NB,NS,1.600751902,60.08%, Local Credit Unions
BS52A000,NB,NS,1.954235339,95.42%, Insurance Carriers
BS524100,NB,NS,2.089778908,108.98%, Insurance Carriers
BS524200,NB,NS,1.871315505,87.13%, Insurance Carriers
BS531100,NB,NS,2.19761985,119.76%, Lessors of Real Estate
BS531A00,NB,NS,2.682824409,168.28%," Agencies, Brokerages and Other Insurance Related Activities"
BS5311A0,NB,NS,1,0.00%," Agencies, Brokerages and Other Insurance Related Activities"
BS532100,NB,NS,1.789059848,78.91%, Owner-Occupied Dwellings
BS532A00,NB,NS,1.453680813,45.37%, Owner-Occupied Dwellings
BS533000,NB,NS,1.981267432,98.13%, Owner-Occupied Dwellings
BS541100,NB,NS,1.621724785,62.17%," Professional, Scientific and Technical Services"
BS541200,NB,NS,1.687611082,68.76%," Accounting, Tax Preparation, Bookkeeping and Payroll Services"
BS541300,NB,NS,1.525671376,52.57%," Architectural, Engineering and Related Services"
BS541400,NB,NS,1.454922278,45.49%," Architectural, Engineering and Related Services"
BS541500,NB,NS,1.547588962,54.76%, Specialized Design Services
BS541600,NB,NS,1.372624062,37.26%, Specialized Design Services
BS541700,NB,NS,1.441651057,44.17%," Management, Scientific and Technical Consulting Services"
BS541800,NB,NS,1.608300902,60.83%," Advertising, Public Relations and Related Services"
BS541900,NB,NS,1.35257621,35.26%," Advertising, Public Relations, and Related Services"
BS551113,NB,NS,2.186541874,118.65%," Advertising, Public Relations, and Related Services"
BS561100,NB,NS,1.553475697,55.35%, Office administrative Services
BS561A00,NB,NS,1.880851059,88.09%, Services to Buildings and Dwellings
BS561300,NB,NS,1.164409547,16.44%, Office administrative Services
BS561400,NB,NS,1.987629991,98.76%, Business Support Services
BS561500,NB,NS,1.526342723,52.63%, Business Support Services
BS561600,NB,NS,1.71528178,71.53%, Travel Arrangement and Reservation Services
BS561700,NB,NS,1.297700589,29.77%, Investigation and Security Services
BS562000,NB,NS,2.218322586,121.83%, Waste Management and Remediation Services
BS610000,NB,NS,1,0.00%, Educational Services
BS621100,NB,NS,10.18379775,918.38%, Offices of Physicians
BS621200,NB,NS,1.953849762,95.38%, Offices of Dentists
BS621A00,NB,NS,1.721848143,72.18%, Offices of Dentists
BS623000,NB,NS,3.436016606,243.60%, Miscellaneous Ambulatory Health Care Services
BS624000,NB,NS,1,0.00%, Nursing and Residential Care Facilities
BS71A000,NB,NS,1.469577146,46.96%, Gambling Industries
BS713A00,NB,NS,1.603357439,60.34%," Arts, Entertainment and Recreation"
BS713200,NB,NS,1.393479382,39.35%," Arts, Entertainment and Recreation"
BS721100,NB,NS,1.576570897,57.66%, Traveller Accommodation
BS721A00,NB,NS,1.52020263,52.02%, Traveller Accommodation
BS722000,NB,NS,1.869154955,86.92%," RV (Recreational Vehicle) Parks, Recreational Camps, and Rooming and Boarding Houses"
BS811100,NB,NS,2.150580007,115.06%, Repair and maintenance
BS811A00,NB,NS,2.514207418,151.42%, Automotive Repair and Maintenance
BS812A00,NB,NS,2.265676587,126.57%, Repair and Maintenance (except Automotive)
BS812200,NB,NS,5.360902161,436.09%, Repair and Maintenance (except Automotive)
BS812300,NB,NS,1.290259179,29.03%, Repair and Maintenance (except Automotive)
BS813000,NB,NS,1.668473769,66.85%, Dry Cleaning and Laundry Services
BS814000,NB,NS,1,0.00%, Professional and Similar Organizations
